GEOID,TractFIPS,poverty_pct,low_edu_pct,single_parent_pct,renter_pct,overcrowded_pct,no_vehicle_pct,nonemployed_u65_pct,MHLTH_CrudePrev,OBESITY_CrudePrev,miss_poverty_pct,miss_low_edu_pct,miss_single_parent_pct,miss_renter_pct,miss_overcrowded_pct,miss_no_vehicle_pct,miss_nonemployed_u65_pct,miss_MHLTH_CrudePrev,miss_OBESITY_CrudePrev
34009020600,34009020600,8.6,7.532956685499058,13.258785942492013,18.127250900360146,0.12004801920768307,0.4801920768307323,24.0,,,False,False,False,False,False,False,False,True,True
34009020700,34009020700,13.3,6.984126984126984,9.098786828422876,9.986413043478262,1.0190217391304348,2.5815217391304346,23.700000000000003,,,False,False,False,False,False,False,False,True,True
34009020800,34009020800,6.9,3.2275711159737415,1.6783216783216783,9.27092709270927,0.0,6.0306030603060305,36.3,,,False,False,False,False,False,False,False,True,True
34009020901,34009020901,5.3,3.1969309462915603,1.4134275618374559,9.873949579831933,0.0,3.361344537815126,37.0,,,False,False,False,False,False,False,False,True,True
34009020902,34009020902,5.4,1.1111111111111112,2.404809619238477,7.024793388429752,0.0,4.40771349862259,31.099999999999994,,,False,False,False,False,False,False,False,True,True
34009021001,34009021001,3.1,9.587449157466589,2.0746887966804977,16.46586345381526,0.0,2.8112449799196786,34.2,,,False,False,False,False,False,False,False,True,True
34009021002,34009021002,9.9,7.015457788347206,1.6144349477682813,11.804511278195488,0.0,4.8120300751879705,28.099999999999994,,,False,False,False,False,False,False,False,True,True
34009021100,34009021100,9.3,12.333864965443912,4.038772213247173,27.839536007733205,0.0,7.249879168680522,26.900000000000006,,,False,False,False,False,False,False,False,True,True
34009021300,34009021300,10.2,6.662416321326107,0.5655042412818096,23.15096251266464,0.7092198581560284,4.4579533941236065,26.599999999999994,,,False,False,False,False,False,False,False,True,True
34009021400,34009021400,15.8,14.012251148545177,15.21099116781158,52.71176112126752,2.8641072516758075,21.14564290067032,44.3,,,False,False,False,False,False,False,False,True,True
34009021500,34009021500,24.0,12.857142857142856,13.108614232209737,48.52272727272727,0.0,25.227272727272727,40.2,,,False,False,False,False,False,False,False,True,True
34009021600,34009021600,4.9,5.169692186266772,0.6362672322375398,27.465753424657535,0.0,5.068493150684931,34.8,,,False,False,False,False,False,False,False,True,True
34009021701,34009021701,4.2,6.721870433511934,7.218045112781955,29.629629629629626,0.7751937984496124,15.07321274763135,17.099999999999994,,,False,False,False,False,False,False,False,True,True
34009021702,34009021702,5.9,6.269270298047276,2.80970625798212,14.914645103324348,0.0,2.336028751123091,23.299999999999997,,,False,False,False,False,False,False,False,True,True
34009021803,34009021803,15.0,16.05716687683901,8.586387434554974,17.437252311756936,0.0,10.96433289299868,32.400000000000006,,,False,False,False,False,False,False,False,True,True
34009021804,34009021804,15.3,5.99950211600697,19.46264744429882,20.35436473638721,4.062229904926534,3.0682800345721692,24.299999999999997,,,False,False,False,False,False,False,False,True,True
34009021805,34009021805,12.2,3.9549741405536967,10.914454277286136,10.54054054054054,0.0,7.621621621621621,28.700000000000003,,,False,False,False,False,False,False,False,True,True
34009021806,34009021806,4.7,7.81414994720169,5.145118733509235,22.6447709593777,0.0,8.210890233362143,26.200000000000003,,,False,False,False,False,False,False,False,True,True
34009021900,34009021900,3.9,2.028272894898586,5.977382875605816,12.101210121012102,0.0,3.74037403740374,30.200000000000003,,,False,False,False,False,False,False,False,True,True
34009022000,34009022000,6.3,7.885615251299827,1.0471204188481675,42.39290989660266,2.7326440177252587,12.629246676514033,55.3,,,False,False,False,False,False,False,False,True,True
34009022101,34009022101,15.6,10.705394190871369,13.318777292576419,14.736842105263156,0.6015037593984963,3.7593984962406015,31.799999999999997,,,False,False,False,False,False,False,False,True,True
34009022102,34009022102,15.0,11.598966893637003,12.087264150943396,23.17170111287758,3.338632750397456,4.332273449920509,31.0,,,False,False,False,False,False,False,False,True,True
34009990100,,,,,,,,,,,True,True,True,True,True,True,True,True,True
34011010101,34011010101,6.8,14.19284940411701,9.404388714733543,9.034267912772584,0.0,4.46521287642783,39.0,,,False,False,False,False,False,False,False,True,True
34011010103,34011010103,,26.070991432068542,,,,,100.0,,,True,False,True,True,True,True,False,True,True
34011010200,34011010200,15.6,12.929292929292929,27.364864864864863,31.262939958592135,1.2422360248447204,3.985507246376811,36.4,,,False,False,False,False,False,False,False,True,True
34011010301,34011010301,14.5,19.870194707938094,15.858453473132371,18.219037871033777,2.968270214943705,3.2753326509723646,23.700000000000003,,,False,False,False,False,False,False,False,True,True
34011010302,34011010302,10.2,15.950920245398773,6.756756756756757,18.141592920353983,1.1061946902654867,6.415929203539823,35.099999999999994,,,False,False,False,False,False,False,False,True,True
34011010401,34011010401,13.0,19.321835720549547,18.28125,24.124066628374496,4.2504307869040785,6.547960941987363,31.5,,,False,False,False,False,False,False,False,True,True
34011010402,34011010402,,12.512820512820513,,,,,100.0,,,True,False,True,True,True,True,False,True,True
34011010500,34011010500,9.7,7.039864291772689,9.619686800894854,18.96551724137931,0.9404388714733543,3.761755485893417,26.099999999999994,,,False,False,False,False,False,False,False,True,True
34011010600,34011010600,7.2,9.298345693097547,9.186140209508462,19.37772925764192,3.4934497816593884,4.475982532751091,19.700000000000003,,,False,False,False,False,False,False,False,True,True
34011010700,34011010700,14.6,8.561236623067776,13.952254641909814,23.814616755793228,1.1764705882352942,4.848484848484849,31.200000000000003,,,False,False,False,False,False,False,False,True,True
34011010800,34011010800,11.1,18.71559633027523,12.958115183246074,19.622641509433965,2.547169811320755,2.7358490566037736,32.7,,,False,False,False,False,False,False,False,True,True
34011020100,34011020100,37.7,43.75,24.375,93.37016574585635,13.812154696132598,51.657458563535904,35.400000000000006,,,False,False,False,False,False,False,False,True,True
34011020200,34011020200,42.2,40.62681369704005,32.25108225108225,86.02846054333764,9.961190168175937,25.097024579560156,43.1,,,False,False,False,False,False,False,False,True,True
34011020300,34011020300,29.8,54.37580437580437,45.09326845093268,77.7139208173691,7.854406130268199,32.630906768837804,29.5,,,False,False,False,False,False,False,False,True,True
34011020400,34011020400,24.0,35.837155963302756,33.61227336122734,45.08440913604767,11.519364448857994,4.1708043694141015,20.299999999999997,,,False,False,False,False,False,False,False,True,True
34011020502,,,32.754342431761785,,,,,100.0,,,True,False,True,True,True,True,False,True,True
34011020503,34011020503,51.1,24.408505540581015,48.22954822954823,64.48087431693989,3.825136612021858,29.78142076502732,68.0,,,False,False,False,False,False,False,False,True,True
34011020600,34011020600,11.1,14.489051094890511,8.445945945945946,34.42732752846617,0.0,8.7073007367716,33.099999999999994,,,False,False,False,False,False,False,False,True,True
34011030100,34011030100,18.2,38.97435897435898,41.49659863945578,91.07142857142857,3.125,43.526785714285715,38.9,,,False,False,False,False,False,False,False,True,True
34011030200,34011030200,19.3,22.623640827779727,25.37165510406343,36.644457904300424,0.0,14.900060569351908,33.3,,,False,False,False,False,False,False,False,True,True
34011030300,34011030300,25.3,20.57700466694951,40.33864541832669,63.274932614555254,0.0,20.889487870619945,34.2,,,False,False,False,False,False,False,False,True,True
34011030400,34011030400,21.2,12.995028287330705,21.44194756554307,38.93805309734513,5.28023598820059,8.023598820058996,27.200000000000003,,,False,False,False,False,False,False,False,True,True
34011030501,34011030501,3.5,8.256089674498815,5.339805825242718,4.983249581239531,1.1725293132328307,5.7370184254606365,26.0,,,False,False,False,False,False,False,False,True,True
34011030502,34011030502,16.5,18.152866242038215,17.07105719237435,27.70780856423174,0.0,8.438287153652393,32.3,,,False,False,False,False,False,False,False,True,True
34011040300,34011040300,9.0,27.873563218390807,9.449760765550238,49.10650464617584,3.4310221586847747,11.937097927090779,21.599999999999994,,,False,False,False,False,False,False,False,True,True
34011040400,34011040400,12.3,22.42330611344074,8.711839166046165,27.695351137487634,8.160237388724036,4.797230464886251,32.599999999999994,,,False,False,False,False,False,False,False,True,True
34011040500,34011040500,25.4,36.00107066381156,16.955017301038062,53.559944878272844,8.176389526871843,18.14423518603583,35.599999999999994,,,False,False,False,False,False,False,False,True,True
34011040600,34011040600,16.0,21.416007036059806,36.3049853372434,44.127579737335836,5.178236397748593,16.24765478424015,31.0,,,False,False,False,False,False,False,False,True,True
34011040700,34011040700,18.5,20.48789110836132,15.992198927352511,30.896057347670254,5.232974910394265,11.75627240143369,36.2,,,False,False,False,False,False,False,False,True,True
34011040800,34011040800,5.5,8.901993821960124,6.656694091249066,12.220309810671257,1.262191623637407,1.7785427423981641,28.799999999999997,,,False,False,False,False,False,False,False,True,True
34011040901,34011040901,8.5,20.135628586332814,13.233287858117325,12.663316582914572,0.7035175879396985,5.226130653266332,24.799999999999997,,,False,False,False,False,False,False,False,True,True
34011040902,34011040902,7.1,13.437796771130103,14.113924050632912,22.48157248157248,0.0,3.562653562653563,24.799999999999997,,,False,False,False,False,False,False,False,True,True
34011041000,34011041000,6.1,16.801098335335507,13.638601674052191,15.299411561093804,2.4575977847005883,1.2461059190031152,22.299999999999997,,,False,False,False,False,False,False,False,True,True
34011041100,34011041100,23.4,37.07229991074085,40.62727935813275,71.72026544155182,12.353241449719246,13.067891781521185,31.099999999999994,,,False,False,False,False,False,False,False,True,True
34011990000,,,,,,,,,,,True,True,True,True,True,True,True,True,True
34013000100,34013000100,18.5,24.071965383739467,23.303834808259587,66.68026101141925,2.365415986949429,22.75693311582382,27.5,,,False,False,False,False,False,False,False,True,True
34013000200,34013000200,23.6,32.10502072777522,25.459688826025463,81.07876712328768,9.76027397260274,42.63698630136986,36.4,,,False,False,False,False,False,False,False,True,True
34013000300,34013000300,45.1,48.63013698630137,24.380165289256198,90.13585351447135,5.375073833431778,62.78795038393385,35.599999999999994,,,False,False,False,False,False,False,False,True,True
34013000400,34013000400,28.1,27.659574468085108,22.317596566523605,78.46534653465346,4.826732673267327,28.71287128712871,33.900000000000006,,,False,False,False,False,False,False,False,True,True
34013000500,34013000500,28.3,26.43137254901961,35.54083885209713,60.22544283413849,9.822866344605476,31.72302737520129,35.7,,,False,False,False,False,False,False,False,True,True
34013000600,34013000600,19.0,27.458396369137674,24.48733413751508,66.22097114707952,9.711470795214638,14.919071076706544,20.599999999999994,,,False,False,False,False,False,False,False,True,True
34013000700,34013000700,23.7,21.51242151242151,34.559333795975014,79.29652715939449,6.322350845948353,30.85485307212823,34.400000000000006,,,False,False,False,False,False,False,False,True,True
34013000800,34013000800,25.8,33.263231685944625,30.0,71.76923076923077,10.384615384615385,28.692307692307693,40.6,,,False,False,False,False,False,False,False,True,True
34013000900,34013000900,34.7,32.09255533199195,34.5565749235474,83.08370044052863,9.691629955947137,44.93392070484582,47.7,,,False,False,False,False,False,False,False,True,True
34013001000,34013001000,31.0,34.63050314465409,8.875739644970414,81.16370808678501,10.650887573964498,37.573964497041416,45.5,,,False,False,False,False,False,False,False,True,True
34013001100,34013001100,35.9,32.270531400966185,27.73892773892774,54.621848739495796,7.226890756302522,21.51260504201681,64.6,,,False,False,False,False,False,False,False,True,True
34013001300,34013001300,23.3,21.99787460148778,45.08196721311475,82.78260869565217,0.34782608695652173,53.73913043478261,24.0,,,False,False,False,False,False,False,False,True,True
34013001400,34013001400,28.3,13.45496009122007,30.393700787401574,67.88617886178862,3.048780487804878,33.4349593495935,32.599999999999994,,,False,False,False,False,False,False,False,True,True
34013001500,34013001500,50.4,26.48444863336475,56.26477541371159,89.81937602627258,1.8062397372742198,55.500821018062396,53.0,,,False,False,False,False,False,False,False,True,True
34013001600,34013001600,31.1,24.46633825944171,25.0,82.7054794520548,15.582191780821919,42.12328767123288,39.2,,,False,False,False,False,False,False,False,True,True
34013001700,34013001700,31.7,16.890080428954423,37.88300835654596,78.07351077313055,5.830164765525982,49.80988593155893,29.099999999999994,,,False,False,False,False,False,False,False,True,True
34013001800,34013001800,32.2,28.66766467065868,34.60837887067395,80.29100529100529,8.333333333333332,35.44973544973545,43.4,,,False,False,False,False,False,False,False,True,True
34013001900,34013001900,51.5,26.047904191616766,45.119305856832966,77.70992366412214,7.633587786259542,55.11450381679389,55.0,,,False,False,False,False,False,False,False,True,True
34013002000,34013002000,18.9,20.554355651547876,24.954128440366972,73.5803945008966,3.5265989240884634,35.68439928272564,27.299999999999997,,,False,False,False,False,False,False,False,True,True
34013002100,34013002100,26.8,11.555127587867116,10.786802030456853,47.22483537158984,3.951081843838194,16.180620884289745,29.099999999999994,,,False,False,False,False,False,False,False,True,True
